0.00489974, 0.00833763, 0.0132409, 0.0200023, 0.0283111, 0.0381607, 0.0511745, 0.0712068, 0.0829172, 0.116664, 0.127812, 0.16151, 0.184028, 0.221327, 0.260076, 0.306571, 0.352568, 0.403237, 0.46102, 0.535596, 0.597347, 
0.00538064, 0.00960059, 0.0160833, 0.0234945, 0.034681, 0.0483253, 0.0644296, 0.0867658, 0.111958, 0.139165, 0.170768, 0.210188, 0.259056, 0.298095, 0.354593, 0.42591, 0.492323, 0.555366, 0.677412, 0.793256, 0.986142, 
0.00502319, 0.00879537, 0.0142793, 0.0211858, 0.0301492, 0.040626, 0.0547119, 0.0756803, 0.0899501, 0.117349, 0.141613, 0.174806, 0.206159, 0.25115, 0.303315, 0.361459, 0.409032, 0.462518, 0.550405, 0.647759, 0.773094, 
0.00474035, 0.00825774, 0.0133199, 0.0196632, 0.0285361, 0.0385604, 0.0509852, 0.0740009, 0.0834798, 0.104774, 0.126634, 0.15516, 0.18556, 0.222208, 0.254167, 0.312223, 0.356277, 0.407292, 0.461516, 0.527205, 0.593502, 
0.00497718, 0.00861216, 0.0142633, 0.0213442, 0.0307192, 0.0426192, 0.0586042, 0.0752608, 0.0959814, 0.122578, 0.153547, 0.18302, 0.217323, 0.26223, 0.318976, 0.378637, 0.432412, 0.481791, 0.579535, 0.674981, 0.824914, 
0.00485049, 0.00836341, 0.013503, 0.0197665, 0.028196, 0.038297, 0.051088, 0.0657289, 0.0843222, 0.103461, 0.130621, 0.155045, 0.187261, 0.222916, 0.262001, 0.30291, 0.362406, 0.404119, 0.46474, 0.527073, 0.620467, 
0.00519581, 0.00950414, 0.0154403, 0.0231456, 0.0340515, 0.05126, 0.0651323, 0.0862745, 0.111478, 0.135885, 0.169902, 0.204149, 0.248376, 0.298127, 0.351454, 0.41377, 0.487739, 0.539017, 0.642745, 0.772154, 0.95724, 
0.00501889, 0.00878527, 0.013981, 0.0212494, 0.0300687, 0.0427561, 0.05521, 0.0731911, 0.0929672, 0.117823, 0.14637, 0.178281, 0.215143, 0.262312, 0.301692, 0.364131, 0.423046, 0.474203, 0.553377, 0.657683, 0.799709, 
0.00543078, 0.00959844, 0.0161242, 0.0248882, 0.0349058, 0.0486324, 0.0678034, 0.0887006, 0.11475, 0.143633, 0.179931, 0.224483, 0.259046, 0.304591, 0.366676, 0.43912, 0.496364, 0.571557, 0.693497, 0.82754, 1.02093, 
0.00481714, 0.00822581, 0.0129708, 0.0208677, 0.0286612, 0.0381577, 0.0521445, 0.0659976, 0.08481, 0.105816, 0.127969, 0.157884, 0.184609, 0.225518, 0.263604, 0.309345, 0.359747, 0.412595, 0.471604, 0.534243, 0.600301, 
0.00529609, 0.00942612, 0.0157675, 0.0235228, 0.0338878, 0.0485434, 0.0649366, 0.0863058, 0.111859, 0.140296, 0.170421, 0.207631, 0.248956, 0.299845, 0.356977, 0.414852, 0.478473, 0.555215, 0.670149, 0.795195, 0.964119, 
0.00490049, 0.0090256, 0.0132228, 0.0197725, 0.0279325, 0.0385474, 0.0519098, 0.0666173, 0.0821246, 0.105207, 0.131956, 0.1578, 0.190066, 0.223953, 0.260414, 0.305087, 0.354029, 0.41157, 0.470794, 0.535468, 0.608005, 
0.00494733, 0.00920268, 0.0146074, 0.0218583, 0.0313753, 0.043626, 0.0599486, 0.0780158, 0.100935, 0.123841, 0.157881, 0.187165, 0.227942, 0.273478, 0.325564, 0.379282, 0.45096, 0.512007, 0.574589, 0.687846, 0.857517, 

